year,std_name,user_id,user_centroid_lat,user_centroid_lon,user_area,user_cropland,vol_deliv_cy,vol_deliv_cy_ag,vol_deliv_cy_mi,vol_deliv_wy,vol_deliv_wy_ag,vol_deliv_wy_mi,vol_maximum,vol_maximum_ag,vol_maximum_mi,pct_allocation,pct_allocation_ag,pct_allocation_mi,swp_deliveries,swp_deliveries_ag,swp_deliveries_mi,swp_maxvol,swp_maxvol_ag,swp_maxvol_mi,swp_basemax,swp_basemax_ag,swp_basemax_mi,swp_pctallo_ag,swp_pctallo_mi,cvp_deliveries_cy,cvp_deliveries_cy_ag,cvp_deliveries_cy_mi,cvp_deliveries_wy,cvp_deliveries_wy_ag,cvp_deliveries_wy_mi,cvp_maxvol,cvp_maxvol_ag,cvp_maxvol_mi,cvp_pctallo,cvp_pctallo_ag,cvp_pctallo_mi,loco_maxvol,loco_maxvol_ag,loco_maxvol_mi,loco_deliveries,loco_deliveries_ag,loco_deliveries_mi,rights_avgdivert,rights_avgdivert_ag,rights_avgdivert_mi,rights_pod_latitude,rights_pod_longitude,rights_min_year,rights_max_year,rights_mean_year,rights_med_year,rights_diversion_ag,rights_diversion_mi
1990,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
1991,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
1992,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
1993,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
1994,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
1995,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
1996,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
1997,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
1998,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
1999,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2000,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2001,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2002,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2003,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2004,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2005,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2006,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2007,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2008,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2009,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2010,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2011,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2012,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2013,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2014,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2015,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2016,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2017,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2018,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2019,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2020,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2021,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2022,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2023,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2024,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,764.70001,0,764.70001,764.70001,0,764.70001,764.70001,0,764.70001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
2025,HAPPY CAMP C.S.D.,4598,41.7953097628,-123.385153577,24.2804936014,.0170858571033497,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.70001,0,764.70001,41.775959,-123.38363,1935,1942,1939.3127,1942,,
1981,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
1982,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
1983,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
1984,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
1985,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
1986,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
1987,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
1988,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
1989,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
1990,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
1991,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
1992,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
1993,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
1994,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
1995,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
1996,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
1997,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
1998,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
1999,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
2000,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
2001,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
2002,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
2003,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
2004,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
2005,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
2006,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
2007,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
2008,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
2009,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
2010,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,72.400002,0
2011,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,72.400002,0
2012,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,5,0
2013,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
2014,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
2015,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
2016,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
2017,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
2018,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
2019,HARRIS RANCH,4607,36.2512046784,-120.238732705,.40397673567,.1898420415037135,49.900002,49.900002,0,49.900002,49.900002,0,49.900002,49.900002,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.900002,49.900002,0,37.022991,-121.19739,1957,1964,1958.8687,1957,,
