year,std_name,user_id,huc8,vol_deliv_cy,vol_deliv_wy,vol_maximum,swp_deliveries,swp_maxvol,swp_basemax,cvp_deliveries_cy,cvp_deliveries_wy,cvp_maxvol,loco_maxvol,loco_deliveries,rights_avgdivert,vol_deliv_cy_ag,vol_deliv_cy_mi,vol_deliv_wy_ag,vol_deliv_wy_mi,vol_maximum_ag,vol_maximum_mi,pct_allocation,pct_allocation_ag,pct_allocation_mi,swp_deliveries_ag,swp_deliveries_mi,swp_maxvol_ag,swp_maxvol_mi,swp_basemax_ag,swp_basemax_mi,swp_pctallo_ag,swp_pctallo_mi,cvp_deliveries_cy_ag,cvp_deliveries_cy_mi,cvp_deliveries_wy_ag,cvp_deliveries_wy_mi,cvp_maxvol_ag,cvp_maxvol_mi,cvp_pctallo,cvp_pctallo_ag,cvp_pctallo_mi,loco_maxvol_ag,loco_maxvol_mi,loco_deliveries_ag,loco_deliveries_mi,rights_avgdivert_ag,rights_avgdivert_mi,rights_pod_latitude,rights_pod_longitude,rights_min_year,rights_max_year,rights_mean_year,rights_med_year,rights_diversion_ag,rights_diversion_mi,user_centroid_lon,user_centroid_lat,user_area,huc8_area,huc8_pctcrop
2024,BELLA VISTA W.D.,3669,18020151,0,0,18653.303,0,0,0,0,0,18653.303,0,0,0,0,0,0,0,13692.251,4961.0522,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13692.251,4961.0522,1,1,1,0,0,0,0,0,0,,,,,,,,,-122.278931939,40.6205164754,139.325258058,1272.30757685,.0033859031900001
2024,BELLA VISTA W.D.,3669,18020152,0,0,5924.6963,0,0,0,0,0,5924.6963,0,0,0,0,0,0,0,3572.7488,2351.9478,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3572.7488,2351.9478,1,1,1,0,0,0,0,0,0,,,,,,,,,-122.278931939,40.6205164754,139.325258058,1106.48822376,.0006665642399999
2025,BELLA VISTA W.D.,3669,18020151,,,,,,,0,0,18653.303,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,13692.251,4961.0522,1,1,1,0,0,0,0,0,0,,,,,,,,,-122.278931939,40.6205164754,139.325258058,1272.30757685,.0033859031900001
2025,BELLA VISTA W.D.,3669,18020152,,,,,,,0,0,5924.6963,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,3572.7488,2351.9478,1,1,1,0,0,0,0,0,0,,,,,,,,,-122.278931939,40.6205164754,139.325258058,1106.48822376,.0006665642399999
1981,BELRIDGE W.S.D.,3678,18030012,,,,86607.422,86742.195,143322.98,,,,0,0,0,,,,,,,,,,86607.422,0,86742.195,0,143322.98,0,1,1,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
1982,BELRIDGE W.S.D.,3678,18030012,,,,98168.5,93649.492,143322.98,,,,0,0,0,,,,,,,,,,98168.5,0,93649.492,0,143322.98,0,1,1,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
1983,BELRIDGE W.S.D.,3678,18030012,,,,82669.984,101513.41,143322.98,,,,0,0,0,,,,,,,,,,82669.984,0,101513.41,0,143322.98,0,1,1,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
1984,BELRIDGE W.S.D.,3678,18030012,,,,108279.47,106493.41,143322.98,,,,0,0,0,,,,,,,,,,108279.47,0,106493.41,0,143322.98,0,1,1,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
1985,BELRIDGE W.S.D.,3678,18030012,,,,112596.18,113400.72,143322.98,,,,0,0,0,,,,,,,,,,112596.18,0,113400.72,0,143322.98,0,1,1,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
1986,BELRIDGE W.S.D.,3678,18030012,,,,116636.46,115390.75,143322.98,,,,0,0,0,,,,,,,,,,116636.46,0,115390.75,0,143322.98,0,1,1,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
1987,BELRIDGE W.S.D.,3678,18030012,,,,119960.69,127229.39,143322.98,,,,0,0,0,,,,,,,,,,119960.69,0,127229.39,0,143322.98,0,1,1,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
1988,BELRIDGE W.S.D.,3678,18030012,,,,124797.2,133742.8,143322.98,,,,0,0,0,,,,,,,,,,124797.2,0,133742.8,0,143322.98,0,1,1,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
1989,BELRIDGE W.S.D.,3678,18030012,,,,143796.5,138441.44,143322.98,,,,0,0,0,,,,,,,,,,143796.5,0,138441.44,0,143322.98,0,1,1,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
1990,BELRIDGE W.S.D.,3678,18030012,,,,82242.039,143322.98,143322.98,,,,0,0,0,,,,,,,,,,82242.039,0,143322.98,0,143322.98,0,.5,1,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
1991,BELRIDGE W.S.D.,3678,18030012,,,,1261.1803,143322.98,143322.98,,,,0,0,0,,,,,,,,,,1261.1803,0,143322.98,0,143322.98,0,0,.30000001,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
1992,BELRIDGE W.S.D.,3678,18030012,,,,59210.621,143322.98,143322.98,,,,0,0,0,,,,,,,,,,59210.621,0,143322.98,0,143322.98,0,.44999999,.44999999,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
1993,BELRIDGE W.S.D.,3678,18030012,146251,146251,143323,146251.05,143322.98,143322.98,0,0,0,0,0,0,146251,0,146251,0,143323,0,1,1,,146251.05,0,143322.98,0,143322.98,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
1994,BELRIDGE W.S.D.,3678,18030012,80189.398,80189.398,143323,80189.406,143322.98,143322.98,0,0,0,0,0,0,80189.398,0,80189.398,0,143323,0,.5,.5,,80189.406,0,143322.98,0,143322.98,0,.5,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
1995,BELRIDGE W.S.D.,3678,18030012,142945.09,142945.09,143323,142945.11,143322.98,143322.98,0,0,0,0,0,0,142945.09,0,142945.09,0,143323,0,1,1,,142945.11,0,143322.98,0,143322.98,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
1996,BELRIDGE W.S.D.,3678,18030012,147629,147629,143323,147629,138210.73,143322.98,0,0,0,0,0,0,147629,0,147629,0,143323,0,1,1,,147629,0,138210.73,0,143322.98,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
1997,BELRIDGE W.S.D.,3678,18030012,138912.91,138912.91,143323,138912.86,137601.59,143322.98,0,0,0,0,0,0,138912.91,0,138912.91,0,143323,0,1,1,,138912.86,0,137601.59,0,143322.98,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
1998,BELRIDGE W.S.D.,3678,18030012,108156.9,108156.9,143323,108156.94,134084.64,143322.98,0,0,0,0,0,0,108156.9,0,108156.9,0,143323,0,1,1,,108156.94,0,134084.64,0,143322.98,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
1999,BELRIDGE W.S.D.,3678,18030012,146303.3,146303.3,143323,146303.25,134084.64,143322.98,0,0,0,0,0,0,146303.3,0,146303.3,0,143323,0,1,1,,146303.25,0,134084.64,0,143322.98,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2000,BELRIDGE W.S.D.,3678,18030012,166484.2,166484.2,143323,166484.23,124659.2,143322.98,0,0,0,0,0,0,166484.2,0,166484.2,0,143323,0,.89999998,.89999998,,166484.23,0,124659.2,0,143322.98,0,.89999998,.89999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2001,BELRIDGE W.S.D.,3678,18030012,91606.102,91606.102,143323,91606.141,121876.44,143322.98,0,0,0,0,0,0,91606.102,0,91606.102,0,143323,0,.38999999,.38999999,,91606.141,0,121876.44,0,143322.98,0,.38999999,.38999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2002,BELRIDGE W.S.D.,3678,18030012,114353.1,114353.1,143323,114353.11,121876.44,143322.98,0,0,0,0,0,0,114353.1,0,114353.1,0,143323,0,.69999999,.69999999,,114353.11,0,121876.44,0,143322.98,0,.69999999,.69999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2003,BELRIDGE W.S.D.,3678,18030012,129024.4,129024.4,143323,129024.45,121876.44,143322.98,0,0,0,0,0,0,129024.4,0,129024.4,0,143323,0,.89999998,.89999998,,129024.45,0,121876.44,0,143322.98,0,.89999998,.89999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2004,BELRIDGE W.S.D.,3678,18030012,100190,100190,143323,100190.05,121564.27,143322.98,0,0,0,0,0,0,100190,0,100190,0,143323,0,.64999998,.64999998,,100190.05,0,121564.27,0,143322.98,0,.64999998,.64999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2005,BELRIDGE W.S.D.,3678,18030012,186875.09,186875.09,143323,186875.13,121564.27,143322.98,0,0,0,0,0,0,186875.09,0,186875.09,0,143323,0,.89999998,.89999998,,186875.13,0,121564.27,0,143322.98,0,.89999998,.89999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2006,BELRIDGE W.S.D.,3678,18030012,163843.8,163843.8,143323,163843.84,121564.27,143322.98,0,0,0,0,0,0,163843.8,0,163843.8,0,143323,0,1,1,,163843.84,0,121564.27,0,143322.98,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2007,BELRIDGE W.S.D.,3678,18030012,133588.2,133588.2,143323,133588.19,121564.27,143322.98,0,0,0,0,0,0,133588.2,0,133588.2,0,143323,0,.60000002,.60000002,,133588.19,0,121564.27,0,143322.98,0,.60000002,.60000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2008,BELRIDGE W.S.D.,3678,18030012,99715.398,99715.398,143323,99715.398,121564.27,143322.98,0,0,0,0,0,0,99715.398,0,99715.398,0,143323,0,.34999999,.34999999,,99715.398,0,121564.27,0,143322.98,0,.34999999,.34999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2009,BELRIDGE W.S.D.,3678,18030012,109704.5,109704.5,143323,109704.54,121564.27,143322.98,0,0,0,0,0,0,109704.5,0,109704.5,0,143323,0,.40000001,.40000001,,109704.54,0,121564.27,0,143322.98,0,.40000001,.40000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2010,BELRIDGE W.S.D.,3678,18030012,97056.297,97056.297,143323,97056.297,119313.42,143322.98,0,0,0,0,0,0,97056.297,0,97056.297,0,143323,0,.5,.5,,97056.297,0,119313.42,0,143322.98,0,.5,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2011,BELRIDGE W.S.D.,3678,18030012,162812,162812,143323,162811.97,119313.42,143322.98,0,0,0,0,0,0,162812,0,162812,0,143323,0,.80000001,.80000001,,162811.97,0,119313.42,0,143322.98,0,.80000001,.80000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2012,BELRIDGE W.S.D.,3678,18030012,109668.8,109668.8,143323,109668.8,119313.42,143322.98,0,0,0,0,0,0,109668.8,0,109668.8,0,143323,0,.64999998,.64999998,,109668.8,0,119313.42,0,143322.98,0,.64999998,.64999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2013,BELRIDGE W.S.D.,3678,18030012,100140.4,100140.4,143323,100140.39,119313.42,143322.98,0,0,0,0,0,0,100140.4,0,100140.4,0,143323,0,.34999999,.34999999,,100140.39,0,119313.42,0,143322.98,0,.34999999,.34999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2014,BELRIDGE W.S.D.,3678,18030012,72590.102,72590.102,143323,72590.109,119313.42,143322.98,0,0,0,0,0,0,72590.102,0,72590.102,0,143323,0,.050000001,.050000001,,72590.109,0,119313.42,0,143322.98,0,.050000001,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2015,BELRIDGE W.S.D.,3678,18030012,71583,71583,143323,71582.992,119313.42,143322.98,0,0,0,0,0,0,71583,0,71583,0,143323,0,.2,.2,,71582.992,0,119313.42,0,143322.98,0,.2,.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2016,BELRIDGE W.S.D.,3678,18030012,89281.297,89281.297,143323,89281.297,119313.42,143322.98,0,0,0,0,0,0,89281.297,0,89281.297,0,143323,0,.60000002,.60000002,,89281.297,0,119313.42,0,143322.98,0,.60000002,.60000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2017,BELRIDGE W.S.D.,3678,18030012,163175.8,163175.8,143323,163175.77,119313.42,143322.98,0,0,0,0,0,0,163175.8,0,163175.8,0,143323,0,.85000002,.85000002,,163175.77,0,119313.42,0,143322.98,0,.85000002,.85000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2018,BELRIDGE W.S.D.,3678,18030012,85553.602,85553.602,143323,85553.602,119313.42,143322.98,0,0,0,0,0,0,85553.602,0,85553.602,0,143323,0,.34999999,.34999999,,85553.602,0,119313.42,0,143322.98,0,.34999999,.34999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2019,BELRIDGE W.S.D.,3678,18030012,136526.41,136526.41,143323,136526.39,119313.42,143322.98,0,0,0,0,0,0,136526.41,0,136526.41,0,143323,0,.75,.75,,136526.39,0,119313.42,0,143322.98,0,.75,.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2020,BELRIDGE W.S.D.,3678,18030012,83902.5,83902.5,143323,83902.461,119313.42,143322.98,0,0,0,0,0,0,83902.5,0,83902.5,0,143323,0,.2,.2,,83902.461,0,119313.42,0,143322.98,0,.2,.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2021,BELRIDGE W.S.D.,3678,18030012,82574.297,82574.297,143323,82574.32,119313.42,143322.98,0,0,0,0,0,0,82574.297,0,82574.297,0,143323,0,.050000001,.050000001,,82574.32,0,119313.42,0,143322.98,0,.050000001,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2022,BELRIDGE W.S.D.,3678,18030012,69758.398,69758.398,143323,69758.391,119313.42,143322.98,0,0,0,0,0,0,69758.398,0,69758.398,0,143323,0,.050000001,.050000001,,69758.391,0,119313.42,0,143322.98,0,.050000001,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2023,BELRIDGE W.S.D.,3678,18030012,172808.3,172808.3,143323,172808.3,119313.42,143322.98,0,0,0,0,0,0,172808.3,0,172808.3,0,143323,0,1,1,,172808.3,0,119313.42,0,143322.98,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2024,BELRIDGE W.S.D.,3678,18030012,91898.5,91898.5,143323,91898.477,119313.42,143322.98,0,0,0,0,0,0,91898.5,0,91898.5,0,143323,0,.40000001,.40000001,,91898.477,0,119313.42,0,143322.98,0,.40000001,.40000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
2025,BELRIDGE W.S.D.,3678,18030012,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-119.727849722,35.5165407988,377.389419109,9820.79793054,.5345697603199999
1981,BENBOW W.C.,3679,18010105,,,,0,0,0,,,,0,0,46.400646,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,46.400646,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,3960.08890194,.00006858855
1981,BENBOW W.C.,3679,18010106,,,,0,0,0,,,,0,0,32.691483,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,32.691483,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,1783.83666325,.00019562299
1981,BENBOW W.C.,3679,18010107,,,,0,0,0,,,,0,0,3.8078732,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,3.8078732,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,1294.56235236,.0000292979000001
1982,BENBOW W.C.,3679,18010105,,,,0,0,0,,,,0,0,46.400646,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,46.400646,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,3960.08890194,.00006858855
1982,BENBOW W.C.,3679,18010106,,,,0,0,0,,,,0,0,32.691483,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,32.691483,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,1783.83666325,.00019562299
1982,BENBOW W.C.,3679,18010107,,,,0,0,0,,,,0,0,3.8078732,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,3.8078732,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,1294.56235236,.0000292979000001
1983,BENBOW W.C.,3679,18010105,,,,0,0,0,,,,0,0,46.400646,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,46.400646,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,3960.08890194,.00006858855
1983,BENBOW W.C.,3679,18010106,,,,0,0,0,,,,0,0,32.691483,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,32.691483,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,1783.83666325,.00019562299
1983,BENBOW W.C.,3679,18010107,,,,0,0,0,,,,0,0,3.8078732,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,3.8078732,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,1294.56235236,.0000292979000001
1984,BENBOW W.C.,3679,18010105,,,,0,0,0,,,,0,0,46.400646,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,46.400646,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,3960.08890194,.00006858855
1984,BENBOW W.C.,3679,18010106,,,,0,0,0,,,,0,0,32.691483,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,32.691483,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,1783.83666325,.00019562299
1984,BENBOW W.C.,3679,18010107,,,,0,0,0,,,,0,0,3.8078732,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,3.8078732,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,1294.56235236,.0000292979000001
1985,BENBOW W.C.,3679,18010105,,,,0,0,0,,,,0,0,46.400646,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,46.400646,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,3960.08890194,.00006858855
1985,BENBOW W.C.,3679,18010106,,,,0,0,0,,,,0,0,32.691483,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,32.691483,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,1783.83666325,.00019562299
1985,BENBOW W.C.,3679,18010107,,,,0,0,0,,,,0,0,3.8078732,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,3.8078732,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,1294.56235236,.0000292979000001
1986,BENBOW W.C.,3679,18010105,,,,0,0,0,,,,0,0,46.400646,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,46.400646,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,3960.08890194,.00006858855
1986,BENBOW W.C.,3679,18010106,,,,0,0,0,,,,0,0,32.691483,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,32.691483,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,1783.83666325,.00019562299
1986,BENBOW W.C.,3679,18010107,,,,0,0,0,,,,0,0,3.8078732,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,3.8078732,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,1294.56235236,.0000292979000001
1987,BENBOW W.C.,3679,18010105,,,,0,0,0,,,,0,0,46.400646,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,46.400646,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,3960.08890194,.00006858855
1987,BENBOW W.C.,3679,18010106,,,,0,0,0,,,,0,0,32.691483,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,32.691483,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,1783.83666325,.00019562299
1987,BENBOW W.C.,3679,18010107,,,,0,0,0,,,,0,0,3.8078732,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,3.8078732,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,1294.56235236,.0000292979000001
1988,BENBOW W.C.,3679,18010105,,,,0,0,0,,,,0,0,46.400646,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,46.400646,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,3960.08890194,.00006858855
1988,BENBOW W.C.,3679,18010106,,,,0,0,0,,,,0,0,32.691483,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,32.691483,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,1783.83666325,.00019562299
1988,BENBOW W.C.,3679,18010107,,,,0,0,0,,,,0,0,3.8078732,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,3.8078732,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,1294.56235236,.0000292979000001
1989,BENBOW W.C.,3679,18010105,,,,0,0,0,,,,0,0,46.400646,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,46.400646,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,3960.08890194,.00006858855
1989,BENBOW W.C.,3679,18010106,,,,0,0,0,,,,0,0,32.691483,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,32.691483,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,1783.83666325,.00019562299
1989,BENBOW W.C.,3679,18010107,,,,0,0,0,,,,0,0,3.8078732,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,3.8078732,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,1294.56235236,.0000292979000001
1990,BENBOW W.C.,3679,18010105,,,,0,0,0,,,,0,0,46.400646,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,46.400646,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,3960.08890194,.00006858855
1990,BENBOW W.C.,3679,18010106,,,,0,0,0,,,,0,0,32.691483,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,32.691483,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,1783.83666325,.00019562299
1990,BENBOW W.C.,3679,18010107,,,,0,0,0,,,,0,0,3.8078732,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,3.8078732,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,1294.56235236,.0000292979000001
1991,BENBOW W.C.,3679,18010105,,,,0,0,0,,,,0,0,46.400646,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,46.400646,0,40.0737,-123.7846,1923,1923,1923,1923,,,-123.890181001,40.2252566116,2145.1124087,3960.08890194,.00006858855
